word,source_grade_hint,normalized_band,source_list,rank,count,academic,pos,notes,band,preferred_band,beginner_score,intermediate_score,advanced_score,source_tags,source_files
scent,9,9-12,advanced_9_to_12,3789,1661,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.734,11.078,30.256,advanced_seed,advanced_9_to_12.csv
debut,9,9-12,advanced_9_to_12,3249,1660,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.734,11.078,30.256,advanced_seed,advanced_9_to_12.csv
drown,9,9-12,advanced_9_to_12,3315,1657,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.733,11.078,30.255,advanced_seed,advanced_9_to_12.csv
slam,9,9-12,advanced_9_to_12,3819,1645,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.731,10.575,30.253,advanced_seed,advanced_9_to_12.csv
cab,9,9-12,advanced_9_to_12,3129,1644,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.731,10.575,30.253,advanced_seed,advanced_9_to_12.csv
coffin,9,9-12,advanced_9_to_12,3180,1643,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.731,11.075,30.253,advanced_seed,advanced_9_to_12.csv
blaze,9,9-12,advanced_9_to_12,3096,1640,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.73,11.074,30.252,advanced_seed,advanced_9_to_12.csv
steward,9,9-12,advanced_9_to_12,4845,1639,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.93,10.574,30.252,advanced_seed,advanced_9_to_12.csv
tobacco,9,9-12,advanced_9_to_12,3929,1637,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.93,10.573,30.252,advanced_seed,advanced_9_to_12.csv
deem,9,9-12,advanced_9_to_12,3253,1635,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.73,10.573,30.251,advanced_seed,advanced_9_to_12.csv
statue,9,9-12,advanced_9_to_12,3862,1631,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.729,11.072,30.251,advanced_seed,advanced_9_to_12.csv
lap,9,9-12,advanced_9_to_12,3551,1626,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.728,10.571,30.25,advanced_seed,advanced_9_to_12.csv
glimpse,9,9-12,advanced_9_to_12,3433,1620,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.927,10.57,30.249,advanced_seed,advanced_9_to_12.csv
spark,9,9-12,advanced_9_to_12,3836,1620,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.727,11.07,30.249,advanced_seed,advanced_9_to_12.csv
parity,10,9-12,advanced_9_to_12,6619,427,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.384,9.112,30.248,advanced_seed,advanced_9_to_12.csv
tuck,9,9-12,advanced_9_to_12,3947,1618,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.727,10.569,30.248,advanced_seed,advanced_9_to_12.csv
yacht,9,9-12,advanced_9_to_12,4998,1615,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.727,11.069,30.248,advanced_seed,advanced_9_to_12.csv
eve,9,9-12,advanced_9_to_12,3354,1613,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.726,10.568,30.247,advanced_seed,advanced_9_to_12.csv
infer,9,9-12,advanced_9_to_12,3508,1612,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.726,11.068,30.247,advanced_seed,advanced_9_to_12.csv
trophy,9,9-12,advanced_9_to_12,3943,1609,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.726,11.067,30.246,advanced_seed,advanced_9_to_12.csv
divine,9,9-12,advanced_9_to_12,3306,1606,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.725,11.067,30.246,advanced_seed,advanced_9_to_12.csv
chin,9,9-12,advanced_9_to_12,3161,1604,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.725,10.566,30.246,advanced_seed,advanced_9_to_12.csv
marsh,9,9-12,advanced_9_to_12,4509,1604,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.725,11.066,30.246,advanced_seed,advanced_9_to_12.csv
heir,9,9-12,advanced_9_to_12,3467,1601,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.724,10.566,30.245,advanced_seed,advanced_9_to_12.csv
repress,9,9-12,advanced_9_to_12,3759,1601,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.924,10.566,30.245,advanced_seed,advanced_9_to_12.csv
armour,9,9-12,advanced_9_to_12,3048,1598,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.724,11.065,30.244,advanced_seed,advanced_9_to_12.csv
chaos,9,9-12,advanced_9_to_12,3157,1595,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.723,11.064,30.244,advanced_seed,advanced_9_to_12.csv
destiny,9,9-12,advanced_9_to_12,3269,1589,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.922,10.563,30.243,advanced_seed,advanced_9_to_12.csv
lively,9,9-12,advanced_9_to_12,3570,1589,false,adv,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.722,11.063,30.243,advanced_seed,advanced_9_to_12.csv
wee,9,9-12,advanced_9_to_12,4981,1585,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.722,10.562,30.242,advanced_seed,advanced_9_to_12.csv
tremble,9,9-12,advanced_9_to_12,3938,1581,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.921,10.561,30.241,advanced_seed,advanced_9_to_12.csv
ham,9,9-12,advanced_9_to_12,4394,1580,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.721,10.561,30.241,advanced_seed,advanced_9_to_12.csv
refresh,9,9-12,advanced_9_to_12,3751,1579,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.921,10.561,30.241,advanced_seed,advanced_9_to_12.csv
prolong,9,9-12,advanced_9_to_12,3728,1578,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.921,10.561,30.241,advanced_seed,advanced_9_to_12.csv
evenly,9,9-12,advanced_9_to_12,3355,1576,false,adv,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.72,11.06,30.24,advanced_seed,advanced_9_to_12.csv
pious,10,9-12,advanced_9_to_12,6653,415,false,adj,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.377,9.103,30.24,advanced_seed,advanced_9_to_12.csv
miracle,9,9-12,advanced_9_to_12,3604,1566,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.919,10.558,30.238,advanced_seed,advanced_9_to_12.csv
upgrade,9,9-12,advanced_9_to_12,3955,1566,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.919,10.558,30.238,advanced_seed,advanced_9_to_12.csv
baron,9,9-12,advanced_9_to_12,4076,1565,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.718,11.058,30.238,advanced_seed,advanced_9_to_12.csv
volt,9,9-12,advanced_9_to_12,4971,1565,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.718,10.558,30.238,advanced_seed,advanced_9_to_12.csv
inflame,9,9-12,advanced_9_to_12,3510,1562,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.918,10.557,30.238,advanced_seed,advanced_9_to_12.csv
optic,9,9-12,advanced_9_to_12,3648,1560,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.718,11.057,30.237,advanced_seed,advanced_9_to_12.csv
levy,10,9-12,advanced_9_to_12,5532,1560,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.718,10.557,30.237,advanced_seed,advanced_9_to_12.csv
rebate,10,9-12,advanced_9_to_12,6732,411,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.375,9.099,30.237,advanced_seed,advanced_9_to_12.csv
ladder,9,9-12,advanced_9_to_12,3549,1557,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.717,11.056,30.237,advanced_seed,advanced_9_to_12.csv
fax,9,9-12,advanced_9_to_12,3376,1556,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.717,10.556,30.236,advanced_seed,advanced_9_to_12.csv
patrol,9,9-12,advanced_9_to_12,3676,1554,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.717,11.055,30.236,advanced_seed,advanced_9_to_12.csv
mould,9,9-12,advanced_9_to_12,3615,1550,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.716,11.054,30.235,advanced_seed,advanced_9_to_12.csv
spur,9,9-12,advanced_9_to_12,3852,1549,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.716,10.554,30.235,advanced_seed,advanced_9_to_12.csv
torture,9,9-12,advanced_9_to_12,3931,1547,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.915,10.554,30.235,advanced_seed,advanced_9_to_12.csv
weep,9,9-12,advanced_9_to_12,3992,1547,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.715,10.554,30.235,advanced_seed,advanced_9_to_12.csv
deflate,10,9-12,advanced_9_to_12,6226,407,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.572,8.596,30.234,advanced_seed,advanced_9_to_12.csv
negate,10,9-12,advanced_9_to_12,6565,407,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.372,9.096,30.234,advanced_seed,advanced_9_to_12.csv
cliffhanger,12,9-12,advanced_9_to_12,9161,20,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,0.886,7.682,30.234,advanced_seed,advanced_9_to_12.csv
herb,9,9-12,advanced_9_to_12,3470,1541,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.714,10.552,30.233,advanced_seed,advanced_9_to_12.csv
cubism,11,9-12,advanced_9_to_12,7229,406,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,advanced,2.371,9.095,30.233,advanced_seed,advanced_9_to_12.csv
erupt,9,9-12,advanced_9_to_12,3348,1539,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.714,11.052,30.233,advanced_seed,advanced_9_to_12.csv
burgle,9,9-12,advanced_9_to_12,4109,1534,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.713,11.051,30.232,advanced_seed,advanced_9_to_12.csv
parade,9,9-12,advanced_9_to_12,3667,1530,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.713,11.05,30.231,advanced_seed,advanced_9_to_12.csv
hive,10,9-12,advanced_9_to_12,6423,402,false,adj,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.369,8.592,30.23,advanced_seed,advanced_9_to_12.csv
sedate,10,9-12,advanced_9_to_12,6807,402,false,adj,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.369,9.092,30.23,advanced_seed,advanced_9_to_12.csv
ballet,9,9-12,advanced_9_to_12,3071,1521,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.711,11.048,30.229,advanced_seed,advanced_9_to_12.csv
glove,9,9-12,advanced_9_to_12,3435,1521,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.711,11.048,30.229,advanced_seed,advanced_9_to_12.csv
gasp,9,9-12,advanced_9_to_12,3423,1520,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.711,10.548,30.229,advanced_seed,advanced_9_to_12.csv
longing,9,9-12,advanced_9_to_12,3572,1518,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.91,10.547,30.229,advanced_seed,advanced_9_to_12.csv
vivid,9,9-12,advanced_9_to_12,3977,1513,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.71,11.046,30.228,advanced_seed,advanced_9_to_12.csv
cremate,11,9-12,advanced_9_to_12,7223,398,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,advanced,1.566,8.589,30.227,advanced_seed,advanced_9_to_12.csv
thigh,9,9-12,advanced_9_to_12,3916,1510,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.709,11.045,30.227,advanced_seed,advanced_9_to_12.csv
beast,9,9-12,advanced_9_to_12,3086,1509,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.709,11.045,30.227,advanced_seed,advanced_9_to_12.csv
fling,9,9-12,advanced_9_to_12,3390,1509,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.709,11.045,30.227,advanced_seed,advanced_9_to_12.csv
flank,9,9-12,advanced_9_to_12,3384,1508,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.709,11.045,30.227,advanced_seed,advanced_9_to_12.csv
agony,9,9-12,advanced_9_to_12,3020,1506,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.708,11.045,30.226,advanced_seed,advanced_9_to_12.csv
utilise,9,9-12,advanced_9_to_12,3957,1506,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.908,10.545,30.226,advanced_seed,advanced_9_to_12.csv
hull,10,9-12,advanced_9_to_12,5447,1505,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.708,10.544,30.226,advanced_seed,advanced_9_to_12.csv
embassy,9,9-12,advanced_9_to_12,3331,1504,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.908,10.544,30.226,advanced_seed,advanced_9_to_12.csv
depart,9,9-12,advanced_9_to_12,3261,1502,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.708,11.044,30.226,advanced_seed,advanced_9_to_12.csv
ego,9,9-12,advanced_9_to_12,3324,1502,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.708,10.544,30.226,advanced_seed,advanced_9_to_12.csv
enlarge,9,9-12,advanced_9_to_12,3339,1502,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.908,10.544,30.226,advanced_seed,advanced_9_to_12.csv
plea,9,9-12,advanced_9_to_12,3695,1501,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.708,10.543,30.225,advanced_seed,advanced_9_to_12.csv
shatter,9,9-12,advanced_9_to_12,3808,1501,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.908,10.543,30.225,advanced_seed,advanced_9_to_12.csv
diesel,9,9-12,advanced_9_to_12,4245,1499,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.707,11.043,30.225,advanced_seed,advanced_9_to_12.csv
supper,9,9-12,advanced_9_to_12,3889,1496,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.707,11.042,30.224,advanced_seed,advanced_9_to_12.csv
weary,9,9-12,advanced_9_to_12,3990,1495,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.707,11.042,30.224,advanced_seed,advanced_9_to_12.csv
peel,9,9-12,advanced_9_to_12,3680,1493,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.706,10.542,30.224,advanced_seed,advanced_9_to_12.csv
defy,9,9-12,advanced_9_to_12,3258,1488,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.705,10.54,30.223,advanced_seed,advanced_9_to_12.csv
fond,9,9-12,advanced_9_to_12,3397,1486,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.705,10.54,30.222,advanced_seed,advanced_9_to_12.csv
foresee,9,9-12,advanced_9_to_12,3401,1482,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.904,10.539,30.222,advanced_seed,advanced_9_to_12.csv
seldom,9,9-12,advanced_9_to_12,3799,1482,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.704,11.039,30.222,advanced_seed,advanced_9_to_12.csv
stab,9,9-12,advanced_9_to_12,3855,1482,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.704,10.539,30.222,advanced_seed,advanced_9_to_12.csv
alike,9,9-12,advanced_9_to_12,3022,1477,false,adv,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.703,11.038,30.221,advanced_seed,advanced_9_to_12.csv
adhere,9,9-12,advanced_9_to_12,3013,1475,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.703,11.037,30.22,advanced_seed,advanced_9_to_12.csv
quarry,9,9-12,advanced_9_to_12,4690,1474,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.703,11.037,30.22,advanced_seed,advanced_9_to_12.csv
primate,10,9-12,advanced_9_to_12,6691,388,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.56,8.58,30.22,advanced_seed,advanced_9_to_12.csv
texture,9,9-12,advanced_9_to_12,3912,1472,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.903,10.537,30.22,advanced_seed,advanced_9_to_12.csv
ranger,9,9-12,advanced_9_to_12,3740,1470,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.702,11.036,30.219,advanced_seed,advanced_9_to_12.csv
bowel,9,9-12,advanced_9_to_12,4095,1470,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.702,11.036,30.219,advanced_seed,advanced_9_to_12.csv
bride,9,9-12,advanced_9_to_12,3111,1469,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.702,11.036,30.219,advanced_seed,advanced_9_to_12.csv
fame,9,9-12,advanced_9_to_12,3372,1469,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.702,10.536,30.219,advanced_seed,advanced_9_to_12.csv
align,9,9-12,advanced_9_to_12,3021,1467,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.702,11.036,30.219,advanced_seed,advanced_9_to_12.csv
serum,9,9-12,advanced_9_to_12,4773,1462,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.701,11.034,30.218,advanced_seed,advanced_9_to_12.csv
escort,9,9-12,advanced_9_to_12,3349,1461,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.701,11.034,30.217,advanced_seed,advanced_9_to_12.csv
deduct,9,9-12,advanced_9_to_12,3252,1460,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.7,11.034,30.217,advanced_seed,advanced_9_to_12.csv
exert,9,9-12,advanced_9_to_12,3362,1456,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.7,11.033,30.216,advanced_seed,advanced_9_to_12.csv
typed,9,9-12,advanced_9_to_12,4931,1456,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.7,11.033,30.216,advanced_seed,advanced_9_to_12.csv
ram,9,9-12,advanced_9_to_12,3739,1450,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.699,10.531,30.215,advanced_seed,advanced_9_to_12.csv
genre,9,9-12,advanced_9_to_12,3426,1448,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.698,11.031,30.215,advanced_seed,advanced_9_to_12.csv
slump,9,9-12,advanced_9_to_12,3824,1447,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.698,11.031,30.214,advanced_seed,advanced_9_to_12.csv
salmon,9,9-12,advanced_9_to_12,3782,1445,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.698,11.03,30.214,advanced_seed,advanced_9_to_12.csv
heath,10,9-12,advanced_9_to_12,5425,1444,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.698,11.03,30.214,advanced_seed,advanced_9_to_12.csv
prop,9,9-12,advanced_9_to_12,3729,1440,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.697,10.529,30.213,advanced_seed,advanced_9_to_12.csv
restate,11,9-12,advanced_9_to_12,7752,378,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,advanced,1.553,8.571,30.212,advanced_seed,advanced_9_to_12.csv
impair,9,9-12,advanced_9_to_12,3496,1435,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.696,11.028,30.212,advanced_seed,advanced_9_to_12.csv
tragic,9,9-12,advanced_9_to_12,3933,1433,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.696,11.027,30.211,advanced_seed,advanced_9_to_12.csv
embody,9,9-12,advanced_9_to_12,3332,1432,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.695,11.027,30.211,advanced_seed,advanced_9_to_12.csv
haunt,9,9-12,advanced_9_to_12,3466,1430,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.695,11.027,30.211,advanced_seed,advanced_9_to_12.csv
grief,9,9-12,advanced_9_to_12,3447,1427,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.694,11.026,30.21,advanced_seed,advanced_9_to_12.csv
monk,9,9-12,advanced_9_to_12,4545,1427,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.694,10.526,30.21,advanced_seed,advanced_9_to_12.csv
decree,9,9-12,advanced_9_to_12,4225,1426,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.694,11.026,30.21,advanced_seed,advanced_9_to_12.csv
defer,9,9-12,advanced_9_to_12,3256,1423,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.694,11.025,30.209,advanced_seed,advanced_9_to_12.csv
litre,10,9-12,advanced_9_to_12,5538,1422,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.694,11.025,30.209,advanced_seed,advanced_9_to_12.csv
absurd,9,9-12,advanced_9_to_12,3005,1419,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.693,11.024,30.209,advanced_seed,advanced_9_to_12.csv
ozone,9,9-12,advanced_9_to_12,3665,1418,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.693,11.024,30.208,advanced_seed,advanced_9_to_12.csv
quota,9,9-12,advanced_9_to_12,3737,1416,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.692,11.023,30.208,advanced_seed,advanced_9_to_12.csv
tick,9,9-12,advanced_9_to_12,3924,1416,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.692,10.523,30.208,advanced_seed,advanced_9_to_12.csv
