word,source_grade_hint,normalized_band,source_list,rank,count,academic,pos,notes,band,preferred_band,beginner_score,intermediate_score,advanced_score,source_tags,source_files
wobble,10,9-12,advanced_9_to_12,5988,492,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.42,10.661,29.89,advanced_seed,advanced_9_to_12.csv
hunch,10,9-12,advanced_9_to_12,5451,491,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.42,10.66,29.89,advanced_seed,advanced_9_to_12.csv
cuff,10,9-12,advanced_9_to_12,5227,490,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.419,10.159,29.889,advanced_seed,advanced_9_to_12.csv
gape,10,9-12,advanced_9_to_12,5388,490,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.419,10.159,29.889,advanced_seed,advanced_9_to_12.csv
retard,10,9-12,advanced_9_to_12,5782,490,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.419,10.659,29.889,advanced_seed,advanced_9_to_12.csv
warp,10,9-12,advanced_9_to_12,5975,489,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.419,10.158,29.889,advanced_seed,advanced_9_to_12.csv
crease,10,9-12,advanced_9_to_12,5222,487,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.418,10.657,29.887,advanced_seed,advanced_9_to_12.csv
seep,10,9-12,advanced_9_to_12,5819,487,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.418,10.157,29.887,advanced_seed,advanced_9_to_12.csv
jeep,10,9-12,advanced_9_to_12,5509,486,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.417,10.156,29.887,advanced_seed,advanced_9_to_12.csv
slipper,10,9-12,advanced_9_to_12,5845,486,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.617,10.156,29.887,advanced_seed,advanced_9_to_12.csv
predate,12,9-12,advanced_9_to_12,9711,123,false,v,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,1.274,8.199,29.887,advanced_seed,advanced_9_to_12.csv
chaotic,10,9-12,advanced_9_to_12,5152,485,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.617,10.156,29.886,advanced_seed,advanced_9_to_12.csv
delude,10,9-12,advanced_9_to_12,5245,485,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.417,10.656,29.886,advanced_seed,advanced_9_to_12.csv
nudge,10,9-12,advanced_9_to_12,5629,485,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.417,10.656,29.886,advanced_seed,advanced_9_to_12.csv
audible,9,9-12,advanced_9_to_12,4061,484,false,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.616,10.155,29.886,advanced_seed,advanced_9_to_12.csv
dwindle,10,9-12,advanced_9_to_12,5296,484,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.616,10.155,29.886,advanced_seed,advanced_9_to_12.csv
jurist,12,9-12,advanced_9_to_12,9491,122,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,2.072,8.696,29.884,advanced_seed,advanced_9_to_12.csv
paucity,12,9-12,advanced_9_to_12,9663,122,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,1.272,8.196,29.884,advanced_seed,advanced_9_to_12.csv
idol,10,9-12,advanced_9_to_12,5459,482,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.415,10.154,29.884,advanced_seed,advanced_9_to_12.csv
paw,10,9-12,advanced_9_to_12,5674,482,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.415,10.154,29.884,advanced_seed,advanced_9_to_12.csv
taunt,10,9-12,advanced_9_to_12,5907,482,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.415,10.654,29.884,advanced_seed,advanced_9_to_12.csv
humane,10,9-12,advanced_9_to_12,5448,481,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.415,10.653,29.884,advanced_seed,advanced_9_to_12.csv
sag,10,9-12,advanced_9_to_12,5798,481,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.415,10.153,29.884,advanced_seed,advanced_9_to_12.csv
spectre,10,9-12,advanced_9_to_12,5862,481,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.615,10.153,29.884,advanced_seed,advanced_9_to_12.csv
taboo,10,9-12,advanced_9_to_12,5902,481,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.415,10.653,29.884,advanced_seed,advanced_9_to_12.csv
abound,10,9-12,advanced_9_to_12,5004,480,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.414,10.652,29.883,advanced_seed,advanced_9_to_12.csv
recess,10,9-12,advanced_9_to_12,5757,480,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.414,10.652,29.883,advanced_seed,advanced_9_to_12.csv
revel,10,9-12,advanced_9_to_12,5784,479,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.414,10.651,29.883,advanced_seed,advanced_9_to_12.csv
glint,10,9-12,advanced_9_to_12,5400,476,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.412,10.649,29.881,advanced_seed,advanced_9_to_12.csv
patio,10,9-12,advanced_9_to_12,5671,475,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.411,10.649,29.88,advanced_seed,advanced_9_to_12.csv
polity,11,9-12,advanced_9_to_12,8676,120,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,advanced,2.068,8.691,29.88,advanced_seed,advanced_9_to_12.csv
beckon,10,9-12,advanced_9_to_12,5078,474,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.411,10.648,29.879,advanced_seed,advanced_9_to_12.csv
immoral,10,9-12,advanced_9_to_12,5461,474,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.611,10.148,29.879,advanced_seed,advanced_9_to_12.csv
crave,10,9-12,advanced_9_to_12,5220,473,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.41,10.647,29.879,advanced_seed,advanced_9_to_12.csv
fiery,10,9-12,advanced_9_to_12,5350,472,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.41,10.646,29.878,advanced_seed,advanced_9_to_12.csv
plum,10,9-12,advanced_9_to_12,5704,472,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.41,10.146,29.878,advanced_seed,advanced_9_to_12.csv
saga,10,9-12,advanced_9_to_12,5799,472,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.41,10.146,29.878,advanced_seed,advanced_9_to_12.csv
heroine,10,9-12,advanced_9_to_12,5431,471,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.609,10.146,29.878,advanced_seed,advanced_9_to_12.csv
irate,12,9-12,advanced_9_to_12,9478,119,false,adj,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,2.066,8.688,29.877,advanced_seed,advanced_9_to_12.csv
surreal,10,9-12,advanced_9_to_12,5894,470,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.609,10.145,29.877,advanced_seed,advanced_9_to_12.csv
whisk,9,9-12,advanced_9_to_12,4986,469,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.408,10.644,29.876,advanced_seed,advanced_9_to_12.csv
modem,9,9-12,advanced_9_to_12,4542,467,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.407,10.643,29.875,advanced_seed,advanced_9_to_12.csv
err,10,9-12,advanced_9_to_12,5319,466,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.407,10.142,29.874,advanced_seed,advanced_9_to_12.csv
parody,10,9-12,advanced_9_to_12,5664,466,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.407,10.642,29.874,advanced_seed,advanced_9_to_12.csv
toxin,10,9-12,advanced_9_to_12,5920,465,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.406,10.641,29.874,advanced_seed,advanced_9_to_12.csv
simmer,9,9-12,advanced_9_to_12,4790,463,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.405,10.64,29.872,advanced_seed,advanced_9_to_12.csv
oust,10,9-12,advanced_9_to_12,5644,463,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.405,10.14,29.872,advanced_seed,advanced_9_to_12.csv
rustle,10,9-12,advanced_9_to_12,5796,463,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.405,10.64,29.872,advanced_seed,advanced_9_to_12.csv
ambush,10,9-12,advanced_9_to_12,5034,462,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.404,10.639,29.872,advanced_seed,advanced_9_to_12.csv
falcon,10,9-12,advanced_9_to_12,5339,461,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.404,10.638,29.871,advanced_seed,advanced_9_to_12.csv
firearm,10,9-12,advanced_9_to_12,5353,461,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.604,10.138,29.871,advanced_seed,advanced_9_to_12.csv
waver,10,9-12,advanced_9_to_12,5978,461,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.404,10.638,29.871,advanced_seed,advanced_9_to_12.csv
memo,9,9-12,advanced_9_to_12,4522,460,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,3.403,10.138,29.87,advanced_seed,advanced_9_to_12.csv
footing,10,9-12,advanced_9_to_12,5370,460,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.603,10.138,29.87,advanced_seed,advanced_9_to_12.csv
nausea,10,9-12,advanced_9_to_12,5614,460,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.403,10.638,29.87,advanced_seed,advanced_9_to_12.csv
walnut,10,9-12,advanced_9_to_12,5972,460,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.403,10.638,29.87,advanced_seed,advanced_9_to_12.csv
repel,10,9-12,advanced_9_to_12,5777,459,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.403,10.637,29.87,advanced_seed,advanced_9_to_12.csv
serene,10,9-12,advanced_9_to_12,5823,459,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.403,10.637,29.87,advanced_seed,advanced_9_to_12.csv
tavern,10,9-12,advanced_9_to_12,5908,459,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.403,10.637,29.87,advanced_seed,advanced_9_to_12.csv
thwart,10,9-12,advanced_9_to_12,5914,459,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.403,10.637,29.87,advanced_seed,advanced_9_to_12.csv
sibling,9,9-12,advanced_9_to_12,4786,458,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.602,10.136,29.869,advanced_seed,advanced_9_to_12.csv
bristle,10,9-12,advanced_9_to_12,5114,457,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.602,10.135,29.869,advanced_seed,advanced_9_to_12.csv
crumple,10,9-12,advanced_9_to_12,5226,457,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.602,10.135,29.869,advanced_seed,advanced_9_to_12.csv
lush,10,9-12,advanced_9_to_12,5558,456,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.401,10.135,29.868,advanced_seed,advanced_9_to_12.csv
aquatic,10,9-12,advanced_9_to_12,5044,455,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.6,10.134,29.867,advanced_seed,advanced_9_to_12.csv
duct,10,9-12,advanced_9_to_12,5293,455,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.4,10.134,29.867,advanced_seed,advanced_9_to_12.csv
folder,10,9-12,advanced_9_to_12,5368,455,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.4,10.634,29.867,advanced_seed,advanced_9_to_12.csv
dessert,9,9-12,advanced_9_to_12,4240,454,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.6,10.133,29.867,advanced_seed,advanced_9_to_12.csv
brink,10,9-12,advanced_9_to_12,5113,454,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.4,10.633,29.867,advanced_seed,advanced_9_to_12.csv
pyjamas,10,9-12,advanced_9_to_12,5737,454,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.6,10.133,29.867,advanced_seed,advanced_9_to_12.csv
gala,10,9-12,advanced_9_to_12,5385,453,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.399,10.132,29.866,advanced_seed,advanced_9_to_12.csv
lineage,10,9-12,advanced_9_to_12,5535,453,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.599,10.132,29.866,advanced_seed,advanced_9_to_12.csv
brim,10,9-12,advanced_9_to_12,5112,452,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.399,10.132,29.865,advanced_seed,advanced_9_to_12.csv
hose,10,9-12,advanced_9_to_12,5441,452,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.399,10.132,29.865,advanced_seed,advanced_9_to_12.csv
clog,10,9-12,advanced_9_to_12,5171,451,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.398,10.131,29.865,advanced_seed,advanced_9_to_12.csv
pant,10,9-12,advanced_9_to_12,5659,449,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.397,10.129,29.863,advanced_seed,advanced_9_to_12.csv
pate,12,9-12,advanced_9_to_12,9660,113,false,v,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,advanced,3.054,8.172,29.863,advanced_seed,advanced_9_to_12.csv
crackle,10,9-12,advanced_9_to_12,5216,448,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.597,10.129,29.863,advanced_seed,advanced_9_to_12.csv
excel,10,9-12,advanced_9_to_12,5329,448,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.397,10.629,29.863,advanced_seed,advanced_9_to_12.csv
knob,10,9-12,advanced_9_to_12,5521,448,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.397,10.129,29.863,advanced_seed,advanced_9_to_12.csv
imprint,10,9-12,advanced_9_to_12,5467,447,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.596,10.128,29.862,advanced_seed,advanced_9_to_12.csv
floral,10,9-12,advanced_9_to_12,5360,446,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.395,10.627,29.861,advanced_seed,advanced_9_to_12.csv
muffle,10,9-12,advanced_9_to_12,5601,442,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.393,10.624,29.859,advanced_seed,advanced_9_to_12.csv
savour,10,9-12,advanced_9_to_12,5806,442,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.393,10.624,29.859,advanced_seed,advanced_9_to_12.csv
barren,10,9-12,advanced_9_to_12,5076,441,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.393,10.623,29.858,advanced_seed,advanced_9_to_12.csv
itch,10,9-12,advanced_9_to_12,5506,441,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.393,10.123,29.858,advanced_seed,advanced_9_to_12.csv
vinegar,9,9-12,advanced_9_to_12,4964,439,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,1.591,10.122,29.857,advanced_seed,advanced_9_to_12.csv
deodorize,10,9-12,advanced_9_to_12,6232,2,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,advanced,0.648,7.863,29.855,advanced_seed,advanced_9_to_12.csv
cardiac,10,9-12,advanced_9_to_12,5138,437,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.59,10.12,29.855,advanced_seed,advanced_9_to_12.csv
entice,10,9-12,advanced_9_to_12,5311,437,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.39,10.62,29.855,advanced_seed,advanced_9_to_12.csv
hearty,10,9-12,advanced_9_to_12,5424,437,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.39,10.62,29.855,advanced_seed,advanced_9_to_12.csv
mash,10,9-12,advanced_9_to_12,5571,437,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.39,10.12,29.855,advanced_seed,advanced_9_to_12.csv
bunny,10,9-12,advanced_9_to_12,5124,436,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.39,10.619,29.855,advanced_seed,advanced_9_to_12.csv
ethanol,10,9-12,advanced_9_to_12,5323,436,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.59,10.119,29.855,advanced_seed,advanced_9_to_12.csv
hype,10,9-12,advanced_9_to_12,5455,436,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.39,10.119,29.855,advanced_seed,advanced_9_to_12.csv
topple,10,9-12,advanced_9_to_12,5917,436,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.39,10.619,29.855,advanced_seed,advanced_9_to_12.csv
wince,10,9-12,advanced_9_to_12,5985,436,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.39,10.619,29.855,advanced_seed,advanced_9_to_12.csv
mundane,10,9-12,advanced_9_to_12,5606,435,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.589,10.119,29.854,advanced_seed,advanced_9_to_12.csv
candy,9,9-12,advanced_9_to_12,4115,434,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.388,10.618,29.853,advanced_seed,advanced_9_to_12.csv
slop,10,9-12,advanced_9_to_12,5848,434,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.388,10.118,29.853,advanced_seed,advanced_9_to_12.csv
solicit,10,9-12,advanced_9_to_12,5857,434,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.588,10.118,29.853,advanced_seed,advanced_9_to_12.csv
bunker,10,9-12,advanced_9_to_12,5123,431,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.387,10.616,29.851,advanced_seed,advanced_9_to_12.csv
siren,10,9-12,advanced_9_to_12,5839,431,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.387,10.616,29.851,advanced_seed,advanced_9_to_12.csv
bobbed,10,9-12,advanced_9_to_12,5100,430,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.386,10.615,29.85,advanced_seed,advanced_9_to_12.csv
clutter,10,9-12,advanced_9_to_12,5176,430,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.586,10.115,29.85,advanced_seed,advanced_9_to_12.csv
mince,10,9-12,advanced_9_to_12,5589,429,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.385,10.614,29.85,advanced_seed,advanced_9_to_12.csv
sage,10,9-12,advanced_9_to_12,5800,429,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.385,10.114,29.85,advanced_seed,advanced_9_to_12.csv
notch,10,9-12,advanced_9_to_12,5624,428,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.385,10.613,29.849,advanced_seed,advanced_9_to_12.csv
blister,10,9-12,advanced_9_to_12,5095,427,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.584,10.112,29.848,advanced_seed,advanced_9_to_12.csv
bolster,10,9-12,advanced_9_to_12,5102,427,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.584,10.112,29.848,advanced_seed,advanced_9_to_12.csv
scant,10,9-12,advanced_9_to_12,5808,427,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.384,10.612,29.848,advanced_seed,advanced_9_to_12.csv
shilling,11,9-12,advanced_9_to_12,7798,1161,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,advanced,1.841,8.955,29.848,advanced_seed,advanced_9_to_12.csv
cartel,10,9-12,advanced_9_to_12,5143,426,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.384,10.612,29.848,advanced_seed,advanced_9_to_12.csv
maple,10,9-12,advanced_9_to_12,5566,426,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.384,10.612,29.848,advanced_seed,advanced_9_to_12.csv
rogue,10,9-12,advanced_9_to_12,5790,426,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.384,10.612,29.848,advanced_seed,advanced_9_to_12.csv
slug,10,9-12,advanced_9_to_12,5849,426,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.384,10.112,29.848,advanced_seed,advanced_9_to_12.csv
steroid,10,9-12,advanced_9_to_12,5873,426,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.584,10.112,29.848,advanced_seed,advanced_9_to_12.csv
grimace,10,9-12,advanced_9_to_12,5413,425,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.583,10.111,29.847,advanced_seed,advanced_9_to_12.csv
embargo,10,9-12,advanced_9_to_12,5304,423,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.582,10.109,29.846,advanced_seed,advanced_9_to_12.csv
payroll,10,9-12,advanced_9_to_12,5675,423,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.582,10.109,29.846,advanced_seed,advanced_9_to_12.csv
sacks,9,9-12,advanced_9_to_12,4753,422,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,advanced,2.381,10.608,29.845,advanced_seed,advanced_9_to_12.csv
mainframe,10,9-12,advanced_9_to_12,6508,1148,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,advanced,1.838,8.951,29.845,advanced_seed,advanced_9_to_12.csv
fluff,10,9-12,advanced_9_to_12,5362,421,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.381,10.608,29.844,advanced_seed,advanced_9_to_12.csv
impede,10,9-12,advanced_9_to_12,5463,421,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,2.381,10.608,29.844,advanced_seed,advanced_9_to_12.csv
fray,10,9-12,advanced_9_to_12,5376,420,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,advanced,3.38,10.107,29.843,advanced_seed,advanced_9_to_12.csv
