word,rank,count,grade_hint,academic,pos,notes
stamp,233,,2,0,n,elementary_fill+grade2+grade2_week15_item9
clamp,234,,2,0,n,elementary_fill+grade2+grade2_week15_item10
camp,235,,2,0,n,elementary_fill+grade2+grade2_week15_item11
pride,236,,2,0,n,elementary_fill+grade2+grade2_week15_item12
event,238,,2,0,adj,elementary_fill+grade2+grade2_week15_item14
blast,250,,2,0,n,elementary_fill+grade2+grade2_week16_item10
cast,251,,2,0,n,elementary_fill+grade2+grade2_week16_item11
oral,252,,2,0,adj,elementary_fill+grade2+grade2_week16_item12
fuel,254,,2,0,n,elementary_fill+grade2+grade2_week16_item14
bend,262,,2,0,n,elementary_fill+grade2+grade2_week17_item6
offend,265,,2,0,n,elementary_fill+grade2+grade2_week17_item9
share,271,,2,0,n,elementary_fill+grade2+grade2_week17_item15
fourth,272,,2,0,det,elementary_fill+grade2+grade2_week17_item16
desk,278,,2,0,n,elementary_fill+grade2+grade2_week18_item6
mask,279,,2,0,n,elementary_fill+grade2+grade2_week18_item7
task,280,,2,0,n,elementary_fill+grade2+grade2_week18_item8
tusk,282,,2,0,n,elementary_fill+grade2+grade2_week18_item10
disk,283,,2,0,n,elementary_fill+grade2+grade2_week18_item11
hero,284,,2,0,n,elementary_fill+grade2+grade2_week18_item12
monument,286,,2,0,n,elementary_fill+grade2+grade2_week18_item14
multiply,288,,2,1,adv,elementary_fill+grade2+grade2_week18_item16
patch,296,,2,0,n,elementary_fill+grade2+grade2_week19_item8
search,297,,2,0,n,elementary_fill+grade2+grade2_week19_item9
starch,299,,2,0,n,elementary_fill+grade2+grade2_week19_item11
rotate,300,,2,0,n,elementary_fill+grade2+grade2_week19_item12
tornado,301,,2,0,n,elementary_fill+grade2+grade2_week19_item13
funnel,302,,2,0,n,elementary_fill+grade2+grade2_week19_item14
hush,310,,2,0,n,elementary_fill+grade2+grade2_week20_item6
slush,311,,2,0,n,elementary_fill+grade2+grade2_week20_item7
dash,312,,2,0,n,elementary_fill+grade2+grade2_week20_item8
dish,315,,2,0,adj,elementary_fill+grade2+grade2_week20_item11
coin,317,,2,0,n,elementary_fill+grade2+grade2_week20_item13
boxes,321,,2,0,n,elementary_fill+grade2+grade2_week21_item1
foxes,322,,2,0,n,elementary_fill+grade2+grade2_week21_item2
messes,323,,2,0,n,elementary_fill+grade2+grade2_week21_item3
dishes,324,,2,0,n,elementary_fill+grade2+grade2_week21_item4
couches,325,,2,0,n,elementary_fill+grade2+grade2_week21_item5
brushes,326,,2,0,n,elementary_fill+grade2+grade2_week21_item6
bushes,327,,2,0,n,elementary_fill+grade2+grade2_week21_item7
rushes,328,,2,0,n,elementary_fill+grade2+grade2_week21_item8
wishes,329,,2,0,n,elementary_fill+grade2+grade2_week21_item9
washes,330,,2,0,n,elementary_fill+grade2+grade2_week21_item10
dashes,331,,2,0,n,elementary_fill+grade2+grade2_week21_item11
flutter,336,,2,0,n,elementary_fill+grade2+grade2_week21_item16
sting,344,,2,0,v,elementary_fill+grade2+grade2_week22_item8
cling,346,,2,0,v,elementary_fill+grade2+grade2_week22_item10
sling,347,,2,0,v,elementary_fill+grade2+grade2_week22_item11
holiday,350,,2,0,n,elementary_fill+grade2+grade2_week22_item14
freedom,351,,2,0,n,elementary_fill+grade2+grade2_week22_item15
graph,353,,2,0,n,elementary_fill+grade2+grade2_week23_item1
tough,356,,2,0,n,elementary_fill+grade2+grade2_week23_item4
rough,357,,2,0,n,elementary_fill+grade2+grade2_week23_item5
triumph,359,,2,0,n,elementary_fill+grade2+grade2_week23_item7
dough,360,,2,0,n,elementary_fill+grade2+grade2_week23_item8
cough,362,,2,0,n,elementary_fill+grade2+grade2_week23_item10
feather,364,,2,0,n,elementary_fill+grade2+grade2_week23_item12
gravity,367,,2,1,n,elementary_fill+grade2+grade2_week23_item15
model,368,,2,0,n,elementary_fill+grade2+grade2_week23_item16
bath,369,,2,0,n,elementary_fill+grade2+grade2_week24_item1
math,370,,2,0,n,elementary_fill+grade2+grade2_week24_item2
moth,371,,2,0,n,elementary_fill+grade2+grade2_week24_item3
sloth,372,,2,0,n,elementary_fill+grade2+grade2_week24_item4
breath,373,,2,0,n,elementary_fill+grade2+grade2_week24_item5
path,375,,2,0,n,elementary_fill+grade2+grade2_week24_item7
cloth,376,,2,0,n,elementary_fill+grade2+grade2_week24_item8
hour,380,,2,0,n,elementary_fill+grade2+grade2_week24_item12
minute,381,,2,0,n,elementary_fill+grade2+grade2_week24_item13
stack,386,,2,0,n,elementary_fill+grade2+grade2_week25_item2
pack,387,,2,0,n,elementary_fill+grade2+grade2_week25_item3
dock,388,,2,0,n,elementary_fill+grade2+grade2_week25_item4
lock,389,,2,0,n,elementary_fill+grade2+grade2_week25_item5
quack,390,,2,0,n,elementary_fill+grade2+grade2_week25_item6
quick,393,,2,0,n,elementary_fill+grade2+grade2_week25_item9
neck,394,,2,0,n,elementary_fill+grade2+grade2_week25_item10
rectangle,398,,2,1,n,elementary_fill+grade2+grade2_week25_item14
sink,403,,2,0,n,elementary_fill+grade2+grade2_week26_item3
stink,404,,2,0,n,elementary_fill+grade2+grade2_week26_item4
wink,405,,2,0,n,elementary_fill+grade2+grade2_week26_item5
drank,408,,2,0,v,elementary_fill+grade2+grade2_week26_item8
honk,409,,2,0,n,elementary_fill+grade2+grade2_week26_item9
blank,410,,2,0,n,elementary_fill+grade2+grade2_week26_item10
shrink,411,,2,0,n,elementary_fill+grade2+grade2_week26_item11
lava,413,,2,0,n,elementary_fill+grade2+grade2_week26_item13
volcano,414,,2,0,n,elementary_fill+grade2+grade2_week26_item14
lift,418,,2,0,n,elementary_fill+grade2+grade2_week27_item2
shift,419,,2,0,n,elementary_fill+grade2+grade2_week27_item3
drift,420,,2,0,n,elementary_fill+grade2+grade2_week27_item4
gift,421,,2,0,n,elementary_fill+grade2+grade2_week27_item5
raft,423,,2,0,n,elementary_fill+grade2+grade2_week27_item7
craft,424,,2,0,n,elementary_fill+grade2+grade2_week27_item8
loft,425,,2,0,n,elementary_fill+grade2+grade2_week27_item9
swift,426,,2,0,n,elementary_fill+grade2+grade2_week27_item10
sift,427,,2,0,n,elementary_fill+grade2+grade2_week27_item11
apart,428,,2,0,adv,elementary_fill+grade2+grade2_week27_item12
greater,431,,2,0,n,elementary_fill+grade2+grade2_week27_item15
bolt,433,,2,0,n,elementary_fill+grade2+grade2_week28_item1
jolt,434,,2,0,n,elementary_fill+grade2+grade2_week28_item2
colt,435,,2,0,n,elementary_fill+grade2+grade2_week28_item3
belt,437,,2,0,n,elementary_fill+grade2+grade2_week28_item5
welt,438,,2,0,n,elementary_fill+grade2+grade2_week28_item6
stilt,440,,2,0,n,elementary_fill+grade2+grade2_week28_item8
wilt,441,,2,0,n,elementary_fill+grade2+grade2_week28_item9
melt,442,,2,0,n,elementary_fill+grade2+grade2_week28_item10
salt,443,,2,0,n,elementary_fill+grade2+grade2_week28_item11
whale,449,,2,0,n,elementary_fill+grade2+grade2_week29_item1
whistle,455,,2,0,n,elementary_fill+grade2+grade2_week29_item7
whip,456,,2,0,n,elementary_fill+grade2+grade2_week29_item8
whirl,459,,2,0,n,elementary_fill+grade2+grade2_week29_item11
seasons,462,,2,0,n,elementary_fill+grade2+grade2_week29_item14
badly,465,,2,0,adv,elementary_fill+grade2+grade2_week30_item1
madly,466,,2,0,adv,elementary_fill+grade2+grade2_week30_item2
weekly,468,,2,0,n,elementary_fill+grade2+grade2_week30_item4
daily,469,,2,0,n,elementary_fill+grade2+grade2_week30_item5
sadly,470,,2,0,adv,elementary_fill+grade2+grade2_week30_item6
gladly,471,,2,0,adv,elementary_fill+grade2+grade2_week30_item7
proudly,472,,2,0,adv,elementary_fill+grade2+grade2_week30_item8
softly,473,,2,0,adv,elementary_fill+grade2+grade2_week30_item9
loudly,474,,2,0,adv,elementary_fill+grade2+grade2_week30_item10
bravely,475,,2,0,adv,elementary_fill+grade2+grade2_week30_item11
echo,480,,2,0,n,elementary_fill+grade2+grade2_week30_item16
painter,481,,2,0,n,elementary_fill+grade2+grade2_week31_item1
washer,482,,2,0,n,elementary_fill+grade2+grade2_week31_item2
dryer,483,,2,0,n,elementary_fill+grade2+grade2_week31_item3
flyer,484,,2,0,n,elementary_fill+grade2+grade2_week31_item4
singer,487,,2,0,n,elementary_fill+grade2+grade2_week31_item7
speaker,489,,2,0,n,elementary_fill+grade2+grade2_week31_item9
thinker,490,,2,0,n,elementary_fill+grade2+grade2_week31_item10
dreamer,491,,2,0,n,elementary_fill+grade2+grade2_week31_item11
fastest,497,,2,0,n,elementary_fill+grade2+grade2_week32_item1
slowest,498,,2,0,n,elementary_fill+grade2+grade2_week32_item2
biggest,499,,2,0,n,elementary_fill+grade2+grade2_week32_item3
shortest,500,,2,0,n,elementary_fill+grade2+grade2_week32_item4
loudest,501,,2,0,n,elementary_fill+grade2+grade2_week32_item5
softest,502,,2,0,n,elementary_fill+grade2+grade2_week32_item6
smartest,503,,2,0,n,elementary_fill+grade2+grade2_week32_item7
silliest,504,,2,0,n,elementary_fill+grade2+grade2_week32_item8
brightest,505,,2,0,n,elementary_fill+grade2+grade2_week32_item9
funniest,506,,2,0,n,elementary_fill+grade2+grade2_week32_item10
bravest,507,,2,0,n,elementary_fill+grade2+grade2_week32_item11
discussion,509,,2,0,n,elementary_fill+grade2+grade2_week32_item13
attention,510,,2,0,n,elementary_fill+grade2+grade2_week32_item14
select,511,,2,0,n,elementary_fill+grade2+grade2_week32_item15
thankful,513,,2,0,adj,elementary_fill+grade2+grade2_week33_item1
hopeful,515,,2,0,adj,elementary_fill+grade2+grade2_week33_item3
grateful,516,,2,0,adj,elementary_fill+grade2+grade2_week33_item4
thoughtful,517,,2,0,adj,elementary_fill+grade2+grade2_week33_item5
useful,518,,2,0,adj,elementary_fill+grade2+grade2_week33_item6
forgetful,519,,2,0,adj,elementary_fill+grade2+grade2_week33_item7
painful,520,,2,0,adj,elementary_fill+grade2+grade2_week33_item8
joyful,521,,2,0,adj,elementary_fill+grade2+grade2_week33_item9
careful,522,,2,0,adj,elementary_fill+grade2+grade2_week33_item10
helpful,523,,2,0,adj,elementary_fill+grade2+grade2_week33_item11
prediction,524,,2,0,n,elementary_fill+grade2+grade2_week33_item12
question,525,,2,0,n,elementary_fill+grade2+grade2_week33_item13
outcome,528,,2,0,n,elementary_fill+grade2+grade2_week33_item16
happiness,529,,2,0,n,elementary_fill+grade2+grade2_week34_item1
darkness,530,,2,0,n,elementary_fill+grade2+grade2_week34_item2
likeness,531,,2,0,n,elementary_fill+grade2+grade2_week34_item3
kindness,532,,2,0,n,elementary_fill+grade2+grade2_week34_item4
sickness,533,,2,0,n,elementary_fill+grade2+grade2_week34_item5
helpfulness,534,,2,0,n,elementary_fill+grade2+grade2_week34_item6
goodness,535,,2,0,n,elementary_fill+grade2+grade2_week34_item7
brightness,536,,2,0,n,elementary_fill+grade2+grade2_week34_item8
pentagon,540,,2,1,n,elementary_fill+grade2+grade2_week34_item12
hexagon,541,,2,1,n,elementary_fill+grade2+grade2_week34_item13
apply,544,,2,0,v,elementary_fill+grade2+grade2_week34_item16
likable,545,,2,0,adj,elementary_fill+grade2+grade2_week35_item1
acceptable,546,,2,0,adj,elementary_fill+grade2+grade2_week35_item2
adorable,547,,2,0,adj,elementary_fill+grade2+grade2_week35_item3
chewable,548,,2,0,adj,elementary_fill+grade2+grade2_week35_item4
agreeable,549,,2,0,adj,elementary_fill+grade2+grade2_week35_item5
bearable,550,,2,0,adj,elementary_fill+grade2+grade2_week35_item6
usable,551,,2,0,adj,elementary_fill+grade2+grade2_week35_item7
comfortable,552,,2,0,adj,elementary_fill+grade2+grade2_week35_item8
lovable,553,,2,0,adj,elementary_fill+grade2+grade2_week35_item9
sizable,554,,2,0,adj,elementary_fill+grade2+grade2_week35_item10
valuable,555,,2,0,adj,elementary_fill+grade2+grade2_week35_item11
prefix,556,,2,1,n,elementary_fill+grade2+grade2_week35_item12
compass,558,,2,0,n,elementary_fill+grade2+grade2_week35_item14
magnet,559,,2,0,n,elementary_fill+grade2+grade2_week35_item15
guide,560,,2,0,n,elementary_fill+grade2+grade2_week35_item16
subtraction,562,,2,1,n,elementary_fill+grade2+grade2_week36_item2
fiction,563,,2,1,n,elementary_fill+grade2+grade2_week36_item3
education,565,,2,0,n,elementary_fill+grade2+grade2_week36_item5
recreation,566,,2,0,n,elementary_fill+grade2+grade2_week36_item6
confusion,567,,2,0,n,elementary_fill+grade2+grade2_week36_item7
vacation,568,,2,0,n,elementary_fill+grade2+grade2_week36_item8
location,569,,2,0,n,elementary_fill+grade2+grade2_week36_item9
explosion,570,,2,0,n,elementary_fill+grade2+grade2_week36_item10
context,575,,2,1,n,elementary_fill+grade2+grade2_week36_item15
detective,576,,2,1,n,elementary_fill+grade2+grade2_week36_item16
checked,9,,3,0,v,elementary_fill+grade3+grade3_week1_item9
grand,10,,3,0,n,elementary_fill+grade3+grade3_week1_item10
punish,12,,3,0,adj,elementary_fill+grade3+grade3_week1_item12
monarch,13,,3,0,n,elementary_fill+grade3+grade3_week1_item13
migrate,14,,3,0,n,elementary_fill+grade3+grade3_week1_item14
butterfly,15,,3,0,adv,elementary_fill+grade3+grade3_week1_item15
nectar,16,,3,0,n,elementary_fill+grade3+grade3_week1_item16
slip,22,,3,0,n,elementary_fill+grade3+grade3_week2_item6
lunch,23,,3,0,n,elementary_fill+grade3+grade3_week2_item7
pond,24,,3,0,n,elementary_fill+grade3+grade3_week2_item8
thump,26,,3,0,n,elementary_fill+grade3+grade3_week2_item10
formula,30,,3,1,n,elementary_fill+grade3+grade3_week2_item14
width,31,,3,0,n,elementary_fill+grade3+grade3_week2_item15
calculate,32,,3,1,n,elementary_fill+grade3+grade3_week2_item16
grade,38,,3,0,n,elementary_fill+grade3+grade3_week3_item6
raise,40,,3,0,n,elementary_fill+grade3+grade3_week3_item8
theme,41,,3,0,n,elementary_fill+grade3+grade3_week3_item9
scream,42,,3,0,n,elementary_fill+grade3+grade3_week3_item10
highway,44,,3,0,n,elementary_fill+grade3+grade3_week3_item12
navigate,45,,3,0,n,elementary_fill+grade3+grade3_week3_item13
broke,56,,3,0,n,elementary_fill+grade3+grade3_week4_item8
wave,60,,3,0,n,elementary_fill+grade3+grade3_week4_item12
burst,70,,3,0,n,elementary_fill+grade3+grade3_week5_item6
strip,71,,3,0,n,elementary_fill+grade3+grade3_week5_item7
zero,78,,3,0,n,elementary_fill+grade3+grade3_week5_item14
dried,82,,3,0,v,elementary_fill+grade3+grade3_week6_item2
knife,87,,3,0,n,elementary_fill+grade3+grade3_week6_item7
knock,88,,3,0,n,elementary_fill+grade3+grade3_week6_item8
knot,90,,3,0,n,elementary_fill+grade3+grade3_week6_item10
wrinkle,91,,3,0,n,elementary_fill+grade3+grade3_week6_item11
wrap,92,,3,0,n,elementary_fill+grade3+grade3_week6_item12
wrist,93,,3,0,n,elementary_fill+grade3+grade3_week6_item13
knee,94,,3,0,n,elementary_fill+grade3+grade3_week6_item14
aloud,95,,3,0,adv,elementary_fill+grade3+grade3_week6_item15
photograph,107,,3,0,n,elementary_fill+grade3+grade3_week7_item11
future,110,,3,0,n,elementary_fill+grade3+grade3_week7_item14
hometown,111,,3,0,n,elementary_fill+grade3+grade3_week7_item15
settlers,112,,3,0,n,elementary_fill+grade3+grade3_week7_item16
batch,121,,3,0,n,elementary_fill+grade3+grade3_week8_item9
speech,123,,3,0,n,elementary_fill+grade3+grade3_week8_item11
source,124,,3,0,n,elementary_fill+grade3+grade3_week8_item12
ditch,126,,3,0,n,elementary_fill+grade3+grade3_week8_item14
shock,136,,3,0,n,elementary_fill+grade3+grade3_week9_item8
crash,137,,3,0,n,elementary_fill+grade3+grade3_week9_item9
showed,138,,3,0,v,elementary_fill+grade3+grade3_week9_item10
product,141,,3,0,n,elementary_fill+grade3+grade3_week9_item13
quotient,142,,3,1,n,elementary_fill+grade3+grade3_week9_item14
multiplication,143,,3,1,n,elementary_fill+grade3+grade3_week9_item15
fence,151,,3,0,n,elementary_fill+grade3+grade3_week10_item7
price,152,,3,0,n,elementary_fill+grade3+grade3_week10_item8
police,154,,3,0,n,elementary_fill+grade3+grade3_week10_item10
pencil,155,,3,0,n,elementary_fill+grade3+grade3_week10_item11
civil,156,,3,0,n,elementary_fill+grade3+grade3_week10_item12
tribal,157,,3,0,adj,elementary_fill+grade3+grade3_week10_item13
buffalo,158,,3,0,n,elementary_fill+grade3+grade3_week10_item14
gentle,165,,3,0,n,elementary_fill+grade3+grade3_week11_item5
giraffe,166,,3,0,n,elementary_fill+grade3+grade3_week11_item6
hoe,167,,3,0,n,elementary_fill+grade3+grade3_week11_item7
stage,168,,3,0,n,elementary_fill+grade3+grade3_week11_item8
badge,170,,3,0,n,elementary_fill+grade3+grade3_week11_item10
ginger,171,,3,0,n,elementary_fill+grade3+grade3_week11_item11
arctic,172,,3,0,adj,elementary_fill+grade3+grade3_week11_item12
adapt,173,,3,0,n,elementary_fill+grade3+grade3_week11_item13
tundra,174,,3,0,n,elementary_fill+grade3+grade3_week11_item14
behavior,175,,3,0,n,elementary_fill+grade3+grade3_week11_item15
pelt,176,,3,0,n,elementary_fill+grade3+grade3_week11_item16
choice,182,,3,0,n,elementary_fill+grade3+grade3_week12_item6
royal,184,,3,0,adj,elementary_fill+grade3+grade3_week12_item8
annoy,185,,3,0,n,elementary_fill+grade3+grade3_week12_item9
noise,186,,3,0,n,elementary_fill+grade3+grade3_week12_item10
tomato,187,,3,0,n,elementary_fill+grade3+grade3_week12_item11
potato,188,,3,0,n,elementary_fill+grade3+grade3_week12_item12
citrus,189,,3,0,n,elementary_fill+grade3+grade3_week12_item13
nutrients,190,,3,0,n,elementary_fill+grade3+grade3_week12_item14
vitamins,191,,3,0,n,elementary_fill+grade3+grade3_week12_item15
vegetable,192,,3,0,adj,elementary_fill+grade3+grade3_week12_item16
crown,198,,3,0,n,elementary_fill+grade3+grade3_week13_item6
growl,201,,3,0,n,elementary_fill+grade3+grade3_week13_item9
fountain,202,,3,0,n,elementary_fill+grade3+grade3_week13_item10
account,205,,3,0,n,elementary_fill+grade3+grade3_week13_item13
drought,206,,3,0,n,elementary_fill+grade3+grade3_week13_item14
remainder,207,,3,0,n,elementary_fill+grade3+grade3_week13_item15
crawl,214,,3,0,n,elementary_fill+grade3+grade3_week14_item6
laundry,215,,3,0,n,elementary_fill+grade3+grade3_week14_item7
author,216,,3,0,n,elementary_fill+grade3+grade3_week14_item8
taught,217,,3,0,n,elementary_fill+grade3+grade3_week14_item9
pause,218,,3,0,n,elementary_fill+grade3+grade3_week14_item10
dawn,219,,3,0,n,elementary_fill+grade3+grade3_week14_item11
folklore,220,,3,0,n,elementary_fill+grade3+grade3_week14_item12
custom,221,,3,0,n,elementary_fill+grade3+grade3_week14_item13
disappear,222,,3,0,n,elementary_fill+grade3+grade3_week14_item14
willow,223,,3,0,n,elementary_fill+grade3+grade3_week14_item15
traditional,224,,3,0,adj,elementary_fill+grade3+grade3_week14_item16
loose,230,,3,0,n,elementary_fill+grade3+grade3_week15_item6
shook,232,,3,0,v,elementary_fill+grade3+grade3_week15_item8
understood,233,,3,0,v,elementary_fill+grade3+grade3_week15_item9
balloon,234,,3,0,n,elementary_fill+grade3+grade3_week15_item10
looked,235,,3,0,v,elementary_fill+grade3+grade3_week15_item11
moose,236,,3,0,n,elementary_fill+grade3+grade3_week15_item12
wheel,237,,3,0,n,elementary_fill+grade3+grade3_week15_item13
season,238,,3,0,n,elementary_fill+grade3+grade3_week15_item14
axle,239,,3,0,n,elementary_fill+grade3+grade3_week15_item15
momentum,240,,3,0,n,elementary_fill+grade3+grade3_week15_item16
started,246,,3,0,v,elementary_fill+grade3+grade3_week16_item6
carpet,248,,3,0,n,elementary_fill+grade3+grade3_week16_item8
marker,249,,3,0,n,elementary_fill+grade3+grade3_week16_item9
pardon,251,,3,0,n,elementary_fill+grade3+grade3_week16_item11
lunar,252,,3,0,n,elementary_fill+grade3+grade3_week16_item12
appearance,254,,3,0,n,elementary_fill+grade3+grade3_week16_item14
quarter,255,,3,0,n,elementary_fill+grade3+grade3_week16_item15
phase,256,,3,0,n,elementary_fill+grade3+grade3_week16_item16
fairy,259,,3,0,n,elementary_fill+grade3+grade3_week17_item3
stairs,262,,3,0,n,elementary_fill+grade3+grade3_week17_item6
glare,263,,3,0,n,elementary_fill+grade3+grade3_week17_item7
airplane,264,,3,0,n,elementary_fill+grade3+grade3_week17_item8
airy,265,,3,0,n,elementary_fill+grade3+grade3_week17_item9
repair,266,,3,0,n,elementary_fill+grade3+grade3_week17_item10
prepare,267,,3,0,v,elementary_fill+grade3+grade3_week17_item11
culture,268,,3,0,n,elementary_fill+grade3+grade3_week17_item12
delta,269,,3,0,n,elementary_fill+grade3+grade3_week17_item13
bayou,270,,3,0,n,elementary_fill+grade3+grade3_week17_item14
interact,271,,3,0,n,elementary_fill+grade3+grade3_week17_item15
establish,272,,3,0,adj,elementary_fill+grade3+grade3_week17_item16
mountains,277,,3,0,n,elementary_fill+grade3+grade3_week18_item5
worn,278,,3,0,n,elementary_fill+grade3+grade3_week18_item6
poured,283,,3,0,v,elementary_fill+grade3+grade3_week18_item11
portrait,284,,3,0,n,elementary_fill+grade3+grade3_week18_item12
contrast,285,,3,0,n,elementary_fill+grade3+grade3_week18_item13
shadow,287,,3,0,n,elementary_fill+grade3+grade3_week18_item15
bare,296,,3,0,n,elementary_fill+grade3+grade3_week19_item8
weigh,299,,3,0,n,elementary_fill+grade3+grade3_week19_item11
telescope,300,,3,0,n,elementary_fill+grade3+grade3_week19_item12
magnify,301,,3,0,n,elementary_fill+grade3+grade3_week19_item13
reflect,303,,3,0,v,elementary_fill+grade3+grade3_week19_item15
mirror,304,,3,0,n,elementary_fill+grade3+grade3_week19_item16
flower,310,,3,0,n,elementary_fill+grade3+grade3_week20_item6
flour,311,,3,0,n,elementary_fill+grade3+grade3_week20_item7
bored,312,,3,0,v,elementary_fill+grade3+grade3_week20_item8
hare,315,,3,0,n,elementary_fill+grade3+grade3_week20_item11
numerator,318,,3,1,n,elementary_fill+grade3+grade3_week20_item14
denominator,319,,3,1,n,elementary_fill+grade3+grade3_week20_item15
improper,320,,3,1,n,elementary_fill+grade3+grade3_week20_item16
perfect,321,,3,0,n,elementary_fill+grade3+grade3_week21_item1
curled,322,,3,0,v,elementary_fill+grade3+grade3_week21_item2
firm,324,,3,0,n,elementary_fill+grade3+grade3_week21_item4
skirt,325,,3,0,n,elementary_fill+grade3+grade3_week21_item5
jerked,330,,3,0,v,elementary_fill+grade3+grade3_week21_item10
burned,331,,3,0,v,elementary_fill+grade3+grade3_week21_item11
climate,333,,3,0,n,elementary_fill+grade3+grade3_week21_item13
geography,334,,3,1,n,elementary_fill+grade3+grade3_week21_item14
rainfall,335,,3,0,n,elementary_fill+grade3+grade3_week21_item15
hugged,337,,3,0,v,elementary_fill+grade3+grade3_week22_item1
puppy,341,,3,0,n,elementary_fill+grade3+grade3_week22_item5
collect,343,,3,0,n,elementary_fill+grade3+grade3_week22_item7
bottles,344,,3,0,n,elementary_fill+grade3+grade3_week22_item8
lesson,346,,3,0,n,elementary_fill+grade3+grade3_week22_item10
orbit,347,,3,1,n,elementary_fill+grade3+grade3_week22_item11
solar,349,,3,1,n,elementary_fill+grade3+grade3_week22_item13
elliptical,350,,3,0,adj,elementary_fill+grade3+grade3_week22_item14
likely,352,,3,0,adv,elementary_fill+grade3+grade3_week22_item16
strangest,354,,3,0,n,elementary_fill+grade3+grade3_week23_item2
bigger,355,,3,0,n,elementary_fill+grade3+grade3_week23_item3
highest,357,,3,0,n,elementary_fill+grade3+grade3_week23_item5
tallest,358,,3,0,n,elementary_fill+grade3+grade3_week23_item6
richest,359,,3,0,n,elementary_fill+grade3+grade3_week23_item7
smarter,360,,3,0,n,elementary_fill+grade3+grade3_week23_item8
louder,361,,3,0,n,elementary_fill+grade3+grade3_week23_item9
hotter,362,,3,0,n,elementary_fill+grade3+grade3_week23_item10
happiest,364,,3,0,n,elementary_fill+grade3+grade3_week23_item12
data,365,,3,0,n,elementary_fill+grade3+grade3_week23_item13
measurement,366,,3,0,n,elementary_fill+grade3+grade3_week23_item14
prettier,367,,3,0,n,elementary_fill+grade3+grade3_week23_item15
notebook,369,,3,0,n,elementary_fill+grade3+grade3_week24_item1
sunset,370,,3,0,n,elementary_fill+grade3+grade3_week24_item2
bookcase,371,,3,0,n,elementary_fill+grade3+grade3_week24_item3
classroom,372,,3,0,n,elementary_fill+grade3+grade3_week24_item4
football,374,,3,0,n,elementary_fill+grade3+grade3_week24_item6
sunshine,375,,3,0,n,elementary_fill+grade3+grade3_week24_item7
rainbow,376,,3,0,n,elementary_fill+grade3+grade3_week24_item8
baseball,377,,3,0,n,elementary_fill+grade3+grade3_week24_item9
hallway,378,,3,0,n,elementary_fill+grade3+grade3_week24_item10
outdoors,379,,3,0,n,elementary_fill+grade3+grade3_week24_item11
knowledge,381,,3,0,n,elementary_fill+grade3+grade3_week24_item13
organize,383,,3,0,n,elementary_fill+grade3+grade3_week24_item15
review,384,,3,0,n,elementary_fill+grade3+grade3_week24_item16
cellar,387,,3,0,n,elementary_fill+grade3+grade3_week25_item3
market,389,,3,0,n,elementary_fill+grade3+grade3_week25_item5
basket,390,,3,0,n,elementary_fill+grade3+grade3_week25_item6
welcome,391,,3,0,n,elementary_fill+grade3+grade3_week25_item7
cowboy,394,,3,0,n,elementary_fill+grade3+grade3_week25_item10
lasso,395,,3,0,n,elementary_fill+grade3+grade3_week25_item11
barter,396,,3,0,n,elementary_fill+grade3+grade3_week25_item12
continuity,397,,3,0,n,elementary_fill+grade3+grade3_week25_item13
worth,399,,3,0,n,elementary_fill+grade3+grade3_week25_item15
cabin,401,,3,0,n,elementary_fill+grade3+grade3_week26_item1
tiger,404,,3,0,n,elementary_fill+grade3+grade3_week26_item4
rewind,406,,3,0,n,elementary_fill+grade3+grade3_week26_item6
focus,407,,3,0,n,elementary_fill+grade3+grade3_week26_item7
motel,411,,3,0,n,elementary_fill+grade3+grade3_week26_item11
conduct,412,,3,0,n,elementary_fill+grade3+grade3_week26_item12
lightning,413,,3,0,v,elementary_fill+grade3+grade3_week26_item13
volts,414,,3,0,n,elementary_fill+grade3+grade3_week26_item14
complex,415,,3,0,n,elementary_fill+grade3+grade3_week26_item15
particle,416,,3,0,n,elementary_fill+grade3+grade3_week26_item16
liked,417,,3,0,v,elementary_fill+grade3+grade3_week27_item1
worried,418,,3,0,v,elementary_fill+grade3+grade3_week27_item2
rolling,419,,3,0,v,elementary_fill+grade3+grade3_week27_item3
singing,420,,3,0,v,elementary_fill+grade3+grade3_week27_item4
swimming,421,,3,0,v,elementary_fill+grade3+grade3_week27_item5
talked,423,,3,0,v,elementary_fill+grade3+grade3_week27_item7
hurried,424,,3,0,v,elementary_fill+grade3+grade3_week27_item8
buying,425,,3,0,v,elementary_fill+grade3+grade3_week27_item9
trying,426,,3,0,v,elementary_fill+grade3+grade3_week27_item10
leaving,427,,3,0,v,elementary_fill+grade3+grade3_week27_item11
diving,428,,3,0,v,elementary_fill+grade3+grade3_week27_item12
icing,429,,3,0,v,elementary_fill+grade3+grade3_week27_item13
simplify,432,,3,0,n,elementary_fill+grade3+grade3_week27_item16
permission,433,,3,0,n,elementary_fill+grade3+grade3_week28_item1
confession,434,,3,0,n,elementary_fill+grade3+grade3_week28_item2
vision,435,,3,0,n,elementary_fill+grade3+grade3_week28_item3
quotation,438,,3,1,n,elementary_fill+grade3+grade3_week28_item6
combination,441,,3,0,n,elementary_fill+grade3+grade3_week28_item9
independence,444,,3,0,n,elementary_fill+grade3+grade3_week28_item12
constitution,445,,3,1,n,elementary_fill+grade3+grade3_week28_item13
