word,rank,count,grade_hint,academic,pos,notes
impressionist,7429,334,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
incarcerate,7430,159,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
incessant,7431,233,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
incontinent,7432,459,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
incredulous,7433,320,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
indent,7434,312,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
inert,7435,306,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
inertia,7436,346,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
inescapable,7437,294,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
inextricable,7438,239,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
infest,7439,383,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
inflect,7440,266,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
ingenuity,7441,345,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
innumerable,7442,311,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
insidious,7443,218,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
interdependent,7444,213,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
interlock,7445,305,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
interplay,7446,229,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
intractable,7447,241,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
introspect,7448,229,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
intrusive,7449,268,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
inundate,7450,194,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
invasive,7451,215,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
invertebrate,7453,348,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
invigorate,7454,180,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
iris,7455,963,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
irrevocable,7456,266,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
isotope,7457,460,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
italic,7458,332,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
iterate,7459,333,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
itinerary,7460,270,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
ivy,7461,642,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
jacked,7462,244,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
jaunt,7463,242,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
jay,7464,992,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
jig,7465,224,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
jostle,7466,280,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
jot,7467,310,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
jubilee,7468,497,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
judicious,7469,280,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
juniper,7470,264,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
kaiser,7471,165,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
karate,7472,317,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
kayak,7473,135,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
kennel,7474,367,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
kernel,7475,301,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
khaki,7476,185,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
kindergarten,7477,102,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
kinetic,7478,300,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
kiosk,7479,240,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
knack,7480,257,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
laborious,7481,317,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
labyrinth,7482,298,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lacquer,7483,243,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
laminate,7484,267,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lark,7485,361,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lass,7486,593,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lattice,7487,417,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
laud,7488,270,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lavatory,7489,752,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lax,7490,223,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
leaded,7491,481,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
legitimise,7492,242,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lemonade,7493,217,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lenient,7494,310,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lexicon,7497,615,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
libertarian,7498,193,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
ligament,7499,245,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
linguist,7500,472,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
linoleum,7501,229,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lobe,7502,303,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
loch,7503,1502,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
longevity,7504,184,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
loophole,7505,218,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lorry,7506,2063,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lotion,7507,245,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lucid,7508,303,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lug,7509,146,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lunatic,7510,343,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
lustre,7511,238,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
macho,7512,289,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
macro,7513,404,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
macroeconomic,7514,375,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
magnesium,7515,254,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
maize,7516,329,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
malice,7517,320,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
malpractice,7518,167,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
malt,7519,496,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mandarin,7520,329,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mango,7521,150,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
maniac,7522,239,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
manic,7523,280,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
manicure,7524,152,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mantelpiece,7525,349,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
maroon,7526,236,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
marquee,7527,263,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
marquis,7528,304,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
masonry,7529,344,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
masquerade,7530,216,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
masturbate,7531,271,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
matron,7532,432,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
maverick,7533,162,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mayonnaise,7534,203,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mead,7535,310,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
medic,7536,190,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
meek,7537,347,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
megabyte,7538,1524,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
megawatt,7539,376,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
memorabilia,7540,159,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mercenary,7541,309,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mesmerise,7542,212,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
metamorphose,7543,240,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
metro,7544,450,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
metropolis,7545,231,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
migraine,7546,218,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
milieu,7547,183,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mime,7548,332,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mink,7549,282,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
miscarry,7550,334,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
misgiving,7551,321,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mistrust,7552,289,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mite,7553,323,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mockery,7554,357,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mod,7555,496,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
moderation,7556,293,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
molten,7557,257,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
momentous,7558,282,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
monastic,7559,490,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mongol,7560,271,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
monograph,7561,306,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
monolith,7562,244,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
monologue,7563,203,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
monotony,7564,406,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
monoxide,7565,290,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
moot,7566,294,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
moratorium,7567,216,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
multiparty,7568,489,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
multiplicity,7569,276,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
munch,7570,267,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mussel,7571,286,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mutiny,7572,377,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
mystify,7573,275,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
nah,7574,220,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
naturalise,7575,181,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
nave,7576,457,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
nay,7577,291,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
neurotic,7578,304,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
neutrino,7579,185,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
newt,7580,143,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
nick,7581,3568,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
nickel,7582,216,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
nicotine,7583,214,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
nigger,7584,235,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
nil,7585,915,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
nope,7587,139,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
nozzle,7588,245,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
oblique,7589,369,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
oblivion,7590,244,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
observance,7591,274,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
obstetrics,7592,243,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
ole,7593,189,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
onslaught,7594,325,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
ontological,7595,300,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
opium,7596,232,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
orator,7597,255,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
ordinance,7598,204,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
ordination,7599,1059,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
otter,7600,349,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
outcry,7601,292,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
outdated,7602,248,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
outlay,7603,301,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
outpost,7604,167,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
outreach,7605,126,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
ovary,7606,191,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
overboard,7607,206,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
overcoat,7608,331,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
overdo,7609,269,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
overestimate,7610,213,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
overgrow,7611,289,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
overheat,7612,246,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
overrule,7613,265,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
overstate,7614,229,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
overtone,7615,255,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
overture,7616,298,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
overwork,7617,219,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pacifist,7619,376,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
padre,7620,127,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
paged,7621,175,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
palaeontology,7622,215,11,1,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+academic_suffix
palatable,7623,260,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
palate,7624,193,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
palpable,7625,188,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pamper,7626,223,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pancreatic,7627,501,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pang,7628,246,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
parable,7630,378,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
paralysis,7631,206,11,1,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+academic_suffix
paranoia,7632,211,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
paraphrase,7633,309,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
parchment,7634,289,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
parochial,7635,289,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pastime,7636,309,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pathogen,7637,157,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pathological,7638,332,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pawn,7639,239,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
peddle,7640,199,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pedestal,7641,217,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pedigree,7642,366,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pendant,7644,246,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pendulum,7645,237,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pep,7648,322,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
peptide,7649,641,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
perceptive,7650,324,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
percussion,7651,214,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
perforate,7652,231,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
permanence,7653,241,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
permeable,7654,369,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
permissible,7655,346,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
personify,7656,238,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
perspire,7657,244,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pertain,7658,247,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
perturb,7659,398,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pervade,7660,324,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pheasant,7661,328,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
phoenix,7662,580,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
phoneme,7663,562,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
phonology,7664,609,11,1,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+academic_exact
piety,7665,247,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
ping,7666,218,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pinnacle,7667,308,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
placid,7668,263,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
platter,7669,160,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pleat,7670,408,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
plunder,7671,353,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
plush,7672,185,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
ply,7673,368,11,0,adv,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
plywood,7674,172,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
podium,7675,117,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
poignant,7676,393,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
polemic,7677,267,11,0,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
pollinate,7678,281,11,0,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
polyester,7679,310,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
poppy,7680,439,11,0,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic
